viewCount,likeCount,favoriteCount,commentCount,key,title,channel,url,date
9747,56,0,22,항공 +코로나 -스포츠,"&#39;셧다운&#39; 항공업계, 구조조정 칼바람 시작되나? / YTN", YTN,https://www.youtube.com/watch?v=rb4Fxb7M1cY,2020-03-31
1748,12,0,1,항공 +코로나 -스포츠,[매일경제TV 뉴스] 코로나 재확산에 무너진 항공업계…&quot;세금감면 등 지원 절실&quot;,매일경제TV,https://www.youtube.com/watch?v=pTbS2fZIzGc,2021-07-15
175,3,0,2,항공 +코로나 -스포츠,&quot;다시 하늘 날고 싶어요&quot;...코로나 1년 벼랑 끝 항공산업 / YTN 사이언스,YTN 사이언스 투데이,https://www.youtube.com/watch?v=RchFN-frmeQ,2021-01-19
569,3,0,2,항공 +코로나 -스포츠,"정부, 관광·외식·항공 등 전방위 지원…“코로나19 여파 최소화” / KBS뉴스(News)",KBS News,https://www.youtube.com/watch?v=hkLmYXtvqT8,2020-02-17
373,6,0,1,항공 +코로나 -스포츠,"코로나 재확산에 항공업계 ‘삭풍’…이스타, 오늘 희망퇴직",SBS Biz 뉴스,https://www.youtube.com/watch?v=hLPklG7_RkQ,2020-08-27
933,9,0,3,항공 +코로나 -스포츠,"[산은, 조원태 ‘휴~’…항공 ‘빅뱅’ 시작] 열쇠는 코로나19가 쥐고 있다",SBS Biz 뉴스,https://www.youtube.com/watch?v=_SdX-Ab4tsA,2020-12-05
149,5,0,0,항공 +코로나 -스포츠,[신종 코로나]&quot;중국 운항 편수 70% 감소&quot;…신종 코로나 직격탄 맞은 항공업계에 정부 지원나서 / 머니투데이방송 (뉴스),MTN 머니투데이방송,https://www.youtube.com/watch?v=QpCBrtYBYv8,2020-02-10
214,1,0,0,항공 +코로나 -스포츠,[코로나19] &#39;직격탄&#39; 항공·관광업 등에 4200억원 긴급 지원 / 머니투데이방송 (뉴스),MTN 머니투데이방송,https://www.youtube.com/watch?v=_oFD-LzG998,2020-02-17
357,6,0,1,항공 +코로나 -스포츠,항공업계 “7말8초 기대 이하”…코로나 재유행·할증료 타격,뉴스토마토,https://www.youtube.com/watch?v=ffAfPfYN_z8,2022-08-22
912,4,0,0,항공 +코로나 -스포츠,코로나탓 잇단 입국제한…전 세계 항공업계 날개 꺾여 / 연합뉴스TV (YonhapnewsTV),연합뉴스TV,https://www.youtube.com/watch?v=oV_SF_Y0ah0,2020-03-11
143,3,0,0,항공 +코로나 -스포츠,[이슈플러스] 항공업계 본격 경쟁…코로나 규제 전면 해제,서울경제TV,https://www.youtube.com/watch?v=p8YOTYV-mwI,2022-06-08
263,1,0,0,항공 +코로나 -스포츠,"&quot;코로나 때는 빼라&quot; 공정위, 항공 마일리지 약관 시정 권고",SBS Biz 뉴스,https://www.youtube.com/watch?v=X6WcD_SkdTY,2022-10-26
1479,17,0,5,항공 +코로나 -스포츠,코로나 딛고 2년만에 T-50 추가 수출...항공산업 살아나나,KNN 뉴스,https://www.youtube.com/watch?v=F_krmdl0fBY,2021-08-09
1113,,0,0,항공 +코로나 -스포츠,코로나 4차유행 확산…하반기 항공 업계는? #아시아나항공 #티웨이항공 #엄경아 연구원 #팬데믹 #거리두기 #트래블버블,토마토증권통 TomatoTV,https://www.youtube.com/watch?v=Hi35kmEBGjw,2021-07-28
8472,74,0,10,항공 +코로나 -스포츠,(항공교신) 코로나 바이러스로 인해 문을닫은 관제탑,항공교신,https://www.youtube.com/watch?v=idC4f-unm60,2020-03-24
267,1,0,0,항공 +코로나 -스포츠,"미, 국제선 항공 입국자 코로나19 자가검사 허용 / 연합뉴스TV (YonhapnewsTV)",연합뉴스TV,https://www.youtube.com/watch?v=56fkJHtG9mE,2021-05-10
929,6,0,0,항공 +코로나 -스포츠,"[뉴스후]&#39;코로나19&#39; 직격탄 항공업계, 눈물의 적자 행진 / 머니투데이방송 (뉴스)",MTN 머니투데이방송,https://www.youtube.com/watch?v=UedA-ZhmaRI,2020-05-11
291,4,0,0,항공 +코로나 -스포츠,"코로나19(COVID-19), 항공업계 날개가 꺾였다 [그래프로 보는 경제] - 톱데일리(Topdaily)",톱데일리 Top Daily,https://www.youtube.com/watch?v=H6P8GA64O_k,2021-01-22
4708,40,0,8,항공 +코로나 -스포츠,&quot;2년 만의 해외여행 너무 들떠요&quot;...항공규제·입국 자가격리 해제 / YTN, YTN,https://www.youtube.com/watch?v=18ywhF0N4Ls,2022-06-08
12780,113,0,52,항공 +코로나 -스포츠,[이 시각 세계] 코로나 확산에도 미국 항공 여행객 또 최대 기록 (2021.03.23/뉴스투데이/MBC),MBCNEWS,https://www.youtube.com/watch?v=cll__d0nyOo,2021-03-23
275,3,0,0,항공 +코로나 -스포츠,"대한항공(003490)... 화이자가 가져온 코로나19 청사진, 수혜주 날아올라도 마냥 웃을 수 없다?_뉴스가 이슈 (20201111)",이데일리TV,https://www.youtube.com/watch?v=x3a6vJ9LkyA,2020-11-11
55,2,0,1,항공 +코로나 -스포츠,"중진공,코로나피해 수출기업 항공,해상운임 지원/ 안동MBC",안동MBC NEWS,https://www.youtube.com/watch?v=lxpY_4V8kVs,2021-04-26
461,2,0,3,항공 +코로나 -스포츠,에미레이트항공 &quot;승객 코로나 감염시 2억원 지원&quot; / 연합뉴스TV (YonhapnewsTV),연합뉴스TV,https://www.youtube.com/watch?v=_ZsMMb0HXdI,2020-07-25
792,30,0,30,항공 +코로나 -스포츠,[하이라이트] 코로나19시대 교통물류항공 대응정책,한국교통연구원,https://www.youtube.com/watch?v=ij85SHhy5KU,2020-05-04
2170,15,0,1,항공 +코로나 -스포츠,"코로나로 잔뜩 움츠러든 항공업계,  코로나가 종식되어도 안심하긴 이르다!/ #필살기해외투자",SBS Biz 증권,https://www.youtube.com/watch?v=Lhu6-2fJ5zE,2020-10-28
2062,53,0,1,항공 +코로나 -스포츠,"[섹터 컨디션 점검] 철강·항공株, &#39;포스트 코로나&#39; 이륙 준비 완료? / 섹터 컨디션 점검 / 매일경제TV",매일경제TV,https://www.youtube.com/watch?v=aJhz_0pbLH8,2021-09-10
8601,194,0,22,항공 +코로나 -스포츠,"Post 코로나, 대한항공의 호황은 돌아올까? | 원자재 가격 상승과 끝나지 않는 미중갈등, 중국 투자전략은? | 4시에 만나는 미래 | 2021.5.14(금)",미래에셋 스마트머니,https://www.youtube.com/watch?v=V-BuLwjUFC0,2021-05-14
58,0,0,0,항공 +코로나 -스포츠,5 .27 .21 KBS America News  대한항공 코로나19 안전등급 &#39;5성 항공사&#39; 선정,KBS America,https://www.youtube.com/watch?v=wogJmdgoTv4,2021-05-28
100,1,0,0,항공 +코로나 -스포츠,코로나 타격 맞은 ‘항공·버스·해운’ 500억+α 추가 투입,SBS Biz 뉴스,https://www.youtube.com/watch?v=blTH_KTRusY,2020-03-18
134,6,0,0,항공 +코로나 -스포츠,[전문가 클립] Morton O’ Kelly - 코로나19 이후 미국의 항공산업 변화와 정책 대응,한국교통연구원,https://www.youtube.com/watch?v=cLDMIH_NAew,2021-01-14
153,10,0,0,항공 +코로나 -스포츠,[100초 브리핑] 포스트 코로나… 바이오·항공으로 돌파 外 200611,인천일보TV,https://www.youtube.com/watch?v=Y9EGru5KAZA,2020-06-11
4716,81,0,0,항공 +코로나 -스포츠,"코로나19, 여행·항공, 풍력, 위메이드맥스, 인텔리안테크, 두산중공업 / 투자코어 식스팩 / 매일경제TV",매일경제TV,https://www.youtube.com/watch?v=nLu6RNadOCc,2021-11-29
250,0,0,1,항공 +코로나 -스포츠,"이스타항공, 재매각 추진…코로나19 장기화에 전망 어두워",SBS Biz 뉴스,https://www.youtube.com/watch?v=qnVOihaEkp4,2020-08-19
6807,136,0,4,항공 +코로나 -스포츠,친환경 가속붙은 현대차그룹주 V 포스트코로나 관련 여행 · 항공 · 카지노 · 레저/박창윤의 파이널체크/한국경제TV,한국경제TV,https://www.youtube.com/watch?v=HZU4iZVjj5c,2021-01-13
134,6,0,0,항공 +코로나 -스포츠,[전문가 클립] Peter Forsyth - 코로나 19 이후 호주의 항공산업 변화와 정책대응,한국교통연구원,https://www.youtube.com/watch?v=U9BhOqGJRx0,2020-12-30
1638,4,0,0,항공 +코로나 -스포츠,&#39;코로나 여파&#39; 르노삼성차 구조조정…대한항공 승무원 무급휴직 / JTBC 아침&amp;,JTBC News,https://www.youtube.com/watch?v=S8Zd3A0uKFU,2020-06-12
114,1,0,0,항공 +코로나 -스포츠,[코로나19] 홍남기 &quot;항공·해운·관광·외식에 4200억+α 지원&quot; / 머니투데이방송 (뉴스),MTN 머니투데이방송,https://www.youtube.com/watch?v=P46P5nBLD6Q,2020-02-17
70,0,0,0,항공 +코로나 -스포츠,"2022년 Industry Credit Outlook [항공] 코로나19, 끝날 때까지 끝난 게 아니다",한국기업평가,https://www.youtube.com/watch?v=DdCLxJB_HHU,2021-12-16
90,3,0,0,항공 +코로나 -스포츠,산업계 덮친 신종코로나 바이러스…항공·관광·면세 등 &#39;비상&#39;,뉴스토마토,https://www.youtube.com/watch?v=cv6A0s9uUWM,2020-01-29
15,0,0,0,항공 +코로나 -스포츠,코로나19 피해 항공·해운·교통 업계 지원,헬로! 강원 - LG HelloVision,https://www.youtube.com/watch?v=eyNa0-ReyWY,2020-03-18
7111,76,0,22,항공 +코로나 -스포츠,대한항공 비즈니스석 타고 한국입국 Vlog (코로나로 바뀐 자가격리 면제 입국심사),신태전 척추신경 한방재활 연구소,https://www.youtube.com/watch?v=nVZ-681HaUk,2021-09-11
94,2,0,1,항공 +코로나 -스포츠,&#39;코로나19 극복&#39; 항공산업의 변신! | 만기누설 예고,산업방송 채널i,https://www.youtube.com/watch?v=kpmjrsTzpxI,2020-10-27
375,6,0,0,항공 +코로나 -스포츠,넓어진 하늘길…제주항공 &quot;목표는 2등&quot;/[기업&amp;이슈]/한국경제TV뉴스,한국경제TV뉴스,https://www.youtube.com/watch?v=u9HpynngyKc,2022-06-07
9110,43,0,13,항공 +코로나 -스포츠,[앵커리포트] 위기의 항공업계 &#39;기내 좌석&#39;에 화물싣고 운송 / YTN, YTN,https://www.youtube.com/watch?v=VJ245dm9yPM,2020-06-12
392,7,0,0,항공 +코로나 -스포츠,코로나19에 산업계 연쇄 ‘셧다운’…항공·차·조선 ‘벼랑 끝’,SBS Biz 뉴스,https://www.youtube.com/watch?v=nJSfRZuEMnw,2020-03-24
1052,41,0,5,항공 +코로나 -스포츠,[코로나19에 대응하는 아세아] 아세아항공직업전문학교는 지금!,아세아항공직업전문학교,https://www.youtube.com/watch?v=-txXYvT6IlY,2020-05-04
248,3,0,0,항공 +코로나 -스포츠,코로나 사태 장기화에 멈춘 산업계…이스타항공 ‘셧다운’,SBS Biz 뉴스,https://www.youtube.com/watch?v=STC1pvHp34k,2020-03-23
1859,11,0,0,항공 +코로나 -스포츠,코로나 1단계로 하향! 대한항공의 전망은?,서울경제TV,https://www.youtube.com/watch?v=VzFttzBX5ho,2020-10-12
94,2,0,0,항공 +코로나 -스포츠,"KLM항공 코로나 인종차별 논란, SNS게시자 &quot;본사 대처는 아직&quot; 2.17(월) 출발새아침 2부/ YTN 라디오",YTN 라디오,https://www.youtube.com/watch?v=vSAti54C8Gk,2020-02-17
151268,1201,0,49,항공 +코로나 -스포츠,&quot;얘기해도 되나요?&quot; 여행업계 현직 직원들이 비행기표 싸게 사는 꿀정보! 알려드립니다 / SBS,SBS 뉴스,https://www.youtube.com/watch?v=iYCiI8EFeMI,2022-08-12
2971,13,0,2,항공 +코로나 -스포츠,[포인트 경제] 아시아나-이스타항공 인수합병 무산 위기?…왜 늦어지나 / KBS뉴스(News),KBS News,https://www.youtube.com/watch?v=DKHgGUehhMg,2020-06-02
1044,3,0,1,항공 +코로나 -스포츠,아시아나항공(020560) / 코로나 때문이 아니라 원래...,토마토증권통 TomatoTV,https://www.youtube.com/watch?v=1ZFC5L_rx6E,2020-06-02
18,0,0,0,항공 +코로나 -스포츠,군산~제주 항공승객 코로나19 이전 대비 91% 회복,우리동네 B tv 전주,https://www.youtube.com/watch?v=TP0b6EXLVJY,2021-10-22
854,4,0,5,항공 +코로나 -스포츠,신종 코로나 바이러스 확산에…항공업계도 ‘빨간불’,SBS Biz 뉴스,https://www.youtube.com/watch?v=CfgROYFm5z0,2020-01-22
142,5,0,2,항공 +코로나 -스포츠,코로나가 절호의 찬스? 항공산업에 미칠 긍정적 영향 | 만기누설,산업방송 채널i,https://www.youtube.com/watch?v=m9i6GEpEarc,2020-11-16
1833,7,0,2,항공 +코로나 -스포츠,2.25.20 KBS America News 대한항공 승무원…LA 체류 후 코로나 &#39;확진&#39;,KBS America,https://www.youtube.com/watch?v=1o3ZXaJyXqM,2020-02-26
65828,500,0,272,항공 +코로나 -스포츠,승무원 확진 판정…대한항공 &#39;탑승편·동선&#39; 함구 논란 (2020.02.26/뉴스투데이/MBC),MBCNEWS,https://www.youtube.com/watch?v=Ri9XibFw0e0,2020-02-26
666,10,0,0,항공 +코로나 -스포츠,"코로나 바이러스 이후- 항공, 여행, 숙박 관련 정보",KTN Atlanta,https://www.youtube.com/watch?v=Naz2Ske2vtw,2020-03-12
525,10,0,0,항공 +코로나 -스포츠,물류 읽어주는 남자/ 코로나19영향 항공화물 운송료 3배 급등,코리아쉬핑가제트,https://www.youtube.com/watch?v=U9QSMMJU9Ds,2020-03-20
9802,152,0,7,항공 +코로나 -스포츠,"[이항영의 월가이드] 코로나 19 이후...스타벅스vs델타항공, 당신의 선택은? / (증시, 증권)",MTN 머니투데이방송,https://www.youtube.com/watch?v=VraDl6gNMMI,2020-04-22
15023,60,0,58,항공 +코로나 -스포츠,기내식·항공유도 &#39;셧다운&#39;...항공 산업 줄도산 위기 / YTN, YTN,https://www.youtube.com/watch?v=e_Yoc_L7jII,2020-04-03
83,2,0,1,항공 +코로나 -스포츠,코로나 시국에도 국제항공화물 세계 2위 나라는?ㅣ만기누설,산업방송 채널i,https://www.youtube.com/watch?v=SEZiYCqZ0eU,2022-10-31
863,7,0,4,항공 +코로나 -스포츠,美항공업계 한 달에 12조원 날렸다…&#39;셧다운&#39; 위기 / 연합뉴스TV (YonhapnewsTV),연합뉴스TV,https://www.youtube.com/watch?v=_RTIkA2cXc8,2020-05-06
689,13,0,,항공 +코로나 -스포츠,"대한항공(003490) 코로나 이후, 수혜 가능 커",토마토증권통 TomatoTV,https://www.youtube.com/watch?v=iZrbxQGuY4U,2020-11-17
4043,18,0,12,항공 +코로나 -스포츠,신생 저비용항공사도 운항 중단...날개 꺾인 항공업계 / YTN, YTN,https://www.youtube.com/watch?v=tTEkrXFkVxU,2020-03-08
20497,1767,0,88,항공 +코로나 -스포츠,펭-하! 제주항공 친환경 홍보담당 펭수의 응원메시지 ｜ 제주항공 &quot;코로나19&quot; 극복 릴레이 응원메시지 #3,제주항공 JEJUAIR,https://www.youtube.com/watch?v=45DZJdiA5eY,2020-04-14
1136,7,0,0,항공 +코로나 -스포츠,[신선한 경제] 대한항공 마일리지 유효기간 1년 연장 (2022.05.25/뉴스투데이/MBC),MBCNEWS,https://www.youtube.com/watch?v=hooEXzYn9jo,2022-05-25
8363,57,0,15,항공 +코로나 -스포츠,"美 항공 이용객, 코로나 이후 최고치 경신...코로나 확산 우려 / YTN", YTN,https://www.youtube.com/watch?v=7c7Ob-0VNzc,2021-11-22
655,10,0,1,항공 +코로나 -스포츠,"&quot;북 고려항공 항공기 3대, 선양서 의약품 실어가&quot; / 연합뉴스TV (YonhapnewsTV)",연합뉴스TV,https://www.youtube.com/watch?v=wJVBIy-CWE0,2022-05-17
6761,84,0,0,항공 +코로나 -스포츠,[마켓SE7EN] with 코로나 수혜주도 준비하자 - 대한항공·호텔신라·카지노 업종·강원랜드 / 매일경제TV,매일경제TV,https://www.youtube.com/watch?v=MijTKxqW7vM,2021-08-26
39483,171,0,77,항공 +코로나 -스포츠,"대한항공, 어제부터 기내 좌석에 화물 싣고 운송 / YTN", YTN,https://www.youtube.com/watch?v=Ui1Ww9PQjWo,2020-06-12
8084,408,0,54,항공 +코로나 -스포츠,[이리온] 항공/호텔/레저: 코로나 싹 3,이리온 [이베스트투자증권],https://www.youtube.com/watch?v=t_r_jJd51oU,2020-06-22
54106,4432,0,926,항공 +코로나 -스포츠,"포스트 코로나 급등중 항공, 여행, 소비, 백화점, 카지노, 면세점, 엔터, 경협주 리뷰와 후속주 공개",이헌상 황금바닥,https://www.youtube.com/watch?v=2uv-0hSylIo,2021-05-26
95,1,0,0,항공 +코로나 -스포츠,[공공운수노조 국제웨비나 I] &quot;코로나시기 항공산업의 전망과 노조의 대응&quot; 피터 턴불교수_코로나19 팬데믹 후 항공산업의 현재와 이후 구조조정 전망,공공운수노조kptu,https://www.youtube.com/watch?v=Akj9Pz5fBbo,2021-03-31
403,3,0,0,항공 +코로나 -스포츠,[추천주] 대한항공 #위드코로나 #여행 #항공 #해외 #화물물류 #합병 #국제 #여객,토마토증권통 TomatoTV,https://www.youtube.com/watch?v=1XxqgWcGgrg,2021-11-12
3665,27,0,9,항공 +코로나 -스포츠,미 연휴 &#39;북새통&#39;…항공 여행객 코로나 이전 수준 회복 / JTBC 아침&amp;,JTBC News,https://www.youtube.com/watch?v=78OKX7XTfFI,2021-05-31
200,1,0,0,항공 +코로나 -스포츠,"항공업계, 코로나 사태에 1분기 일제히 적자전환 / 연합뉴스TV (YonhapnewsTV)",연합뉴스TV,https://www.youtube.com/watch?v=SWPtjKVmoc8,2020-05-15
889,14,0,2,항공 +코로나 -스포츠,대한항공(003490)... 위드 코로나 선회… 리오프닝주 ‘반짝’_실시간 증시 수다 (20220204),이데일리TV,https://www.youtube.com/watch?v=k376xlsBsN4,2022-02-04
271,5,0,0,항공 +코로나 -스포츠,"[미주탐구] 델타항공(DAL), 위드코로나로 비상하나 했더니 유가 상승에 희비교차",인포스탁데일리,https://www.youtube.com/watch?v=zXzHCquX9DE,2021-10-20
348,19,0,4,항공 +코로나 -스포츠,95회 -  항공 업계의 위기는 코로나가 아니라 탄소 배출? [팟캐스트] 그린뉴딜 핫라인,그린피스 서울사무소,https://www.youtube.com/watch?v=e-Fok_hXoGk,2021-05-28
5973,53,0,7,항공 +코로나 -스포츠,100년 된 남미 항공사 &#39;파산신청&#39;...세계 항공업계 몸살 / YTN, YTN,https://www.youtube.com/watch?v=_PW1pibT_pA,2020-05-11
1431,9,0,3,항공 +코로나 -스포츠,"&#39;여객 대신 화물&#39;...항공업계, 위기 극복 안간힘 / YTN", YTN,https://www.youtube.com/watch?v=GgGXfiLbW0E,2020-09-26
579,8,0,0,항공 +코로나 -스포츠,코스피 시가총액 상위 10종목 모두 하락 / 코로나19 진정세… 항공ㆍ여행주 상승세 / 대형주 &#39;쏠림&#39; 언제까지 지속될까_탑픽IN이슈 (20210115),이데일리TV,https://www.youtube.com/watch?v=zSb898A1pOE,2021-01-15
290294,3214,0,273,항공 +코로나 -스포츠,ENG) 대한항공 일등석 코스모스위트 2.0 탑승기 / Korean Air First Class / 퍼스트클래스,소소soso,https://www.youtube.com/watch?v=LlkaHa3lTkM,2020-08-09
138,1,0,0,항공 +코로나 -스포츠,벌초 문화도 바꾼 코로나19..추석 항공좌석도 남아,JIBS 뉴스/제주방송,https://www.youtube.com/watch?v=jAbjI2BY41Q,2020-09-07
2515,38,0,2,항공 +코로나 -스포츠,대한항공 인천-워싱턴 노선 13일부터 운항 중단 (2020.04.01/12MBC뉴스),MBCNEWS,https://www.youtube.com/watch?v=1kLEkmn8hWI,2020-04-01
179003,1320,0,700,항공 +코로나 -스포츠,세계 최강 항공모함 &#39;시어도어 루스벨트호&#39;에 코로나19 확산..환자 폭발적 증가에 집단감염 우려,엠빅뉴스,https://www.youtube.com/watch?v=i3xIR6PJRnE,2020-04-02
105875,1209,0,572,항공 +코로나 -스포츠,6550회. 코로나로 항공업계 힘든데 구조조정될까봐 불안합니다. 그런데 가해자는 미안하단 소리 한 번을 안 하네요.,한문철 TV,https://www.youtube.com/watch?v=nqVEwwe2Wek,2020-08-14
37,1,0,0,항공 +코로나 -스포츠,"코로나 확산 속 추석 항공, 철도 이용 지난해보다 증가｜ TJB 대전·충남·세종뉴스",TJB NEWS,https://www.youtube.com/watch?v=YPgrgF7BNwQ,2021-09-29
24168,152,0,33,항공 +코로나 -스포츠,"미국, 하루 사망자만 천 명 육박…국내선 항공 운항 중단 검토 / KBS뉴스(News)",KBS News,https://www.youtube.com/watch?v=RuQHMVWRE0o,2020-04-02
591,6,0,1,항공 +코로나 -스포츠,하와이 하늘길 열린다…대한항공 11월 운항 재개 / 연합뉴스TV (YonhapnewsTV),연합뉴스TV,https://www.youtube.com/watch?v=ulcHaaLRcnY,2021-08-12
595,5,0,1,항공 +코로나 -스포츠,성탄 연휴 전세계 항공 6천편 결항…오미크론 영향 / 연합뉴스TV (YonhapnewsTV),연합뉴스TV,https://www.youtube.com/watch?v=aE_yM9TpThE,2021-12-26
129,,0,0,항공 +코로나 -스포츠,[토마토TV 연결고리] 코로나에도 항공 부품기업은 가파른 경기 회복..국내 관련주는? #LIG넥스원 #휴니드 #두산중공업 #한화에어로스페이스,토마토증권통 TomatoTV,https://www.youtube.com/watch?v=7rYcSLxueRA,2021-08-13
3676,48,0,12,항공 +코로나 -스포츠,확진자 최대지만 위드 코로나에 실낱 같은 희망 …항공업계 빗장 열 채비 / 머니투데이방송 (뉴스),MTN 머니투데이방송,https://www.youtube.com/watch?v=7I-u4vcSnVk,2021-09-24
644,16,0,0,항공 +코로나 -스포츠,[청년항공] 코로나 19 공익광고,청년항공,https://www.youtube.com/watch?v=5qIoDrK82EI,2020-06-24
1213,7,0,2,항공 +코로나 -스포츠,"중국동방항공 승무원, &quot;한국이 코로나19 가장 심각하다며 해고당했다&quot; 3.12(목) 출발새.../ YTN 라디오",YTN 라디오,https://www.youtube.com/watch?v=Mxij06Zjzj4,2020-03-12
2690,7,0,10,항공 +코로나 -스포츠,[ET] 무착륙비행에 백신수송까지…항공업계 경영 정상화 안간힘 / KBS,KBS News,https://www.youtube.com/watch?v=324VZ2MWJUw,2020-12-15
60765,5342,0,369,항공 +코로나 -스포츠,"포스트코로나를 준비 할때 I 롯데쇼핑 급등! 항공, 여행, 백화점, 화장품, 엔터, 면세점  중국주 등 종목군 리뷰",이헌상 황금바닥,https://www.youtube.com/watch?v=phL6tStSWvA,2021-01-12
550,7,0,1,항공 +코로나 -스포츠,"[코로나발 항공 빅뱅…누가 울고 누가 웃나? ] 우여곡절, 세계 7위 대형항공사 초읽기",SBS Biz 뉴스,https://www.youtube.com/watch?v=N-5F6kwsVys,2020-11-21
3598,31,0,53,항공 +코로나 -스포츠,내일(11일)부터 무비자 일본 관광…항공 등 예약 급증 / KBS  2022.10.10.,KBS News,https://www.youtube.com/watch?v=bfx2SQo6dD0,2022-10-10
2122,13,0,1,항공 +코로나 -스포츠,[글로벌 경제] 위기의 항공업계…국영항공사도 위태 / KBS뉴스(News),KBS News,https://www.youtube.com/watch?v=I0yvxQeRdF0,2020-06-11
513123,2591,0,1615,항공 +코로나 -스포츠,"미국, 다음 달 5일부터 &quot;검사 의무화&quot;…인천공항 지목 / SBS",SBS 뉴스,https://www.youtube.com/watch?v=CLGpJYwnLec,2022-12-29
215,2,0,0,항공 +코로나 -스포츠,[추천주] 한진칼 #위드코로나 #항공 #아시아나 #여행 #비행기 #해외,토마토증권통 TomatoTV,https://www.youtube.com/watch?v=GwvdcljEhA8,2021-11-10
1766,363,0,83,항공 +코로나 -스포츠,"[젠가왕김재연] 코로나 시대, 아시아나 항공 노동자를 만나다",진보당 진보TV,https://www.youtube.com/watch?v=snQQfmUlOe0,2021-01-20
36,0,0,0,항공 +코로나 -스포츠,"[이데일리N] 국민연금, 코로나 후 ‘바이오·IT’ 사고 ‘조선·항공’ 팔고 外",이데일리TV,https://www.youtube.com/watch?v=IQ46lIU2DdU,2020-07-22
2882,104,0,23,항공 +코로나 -스포츠,코로나 시기에 한국 입국기 발리 - 자카르타 - 인천 가루다항공,Guru Bali TV,https://www.youtube.com/watch?v=_i8dhAaKsWo,2021-01-31
3847,18,0,7,항공 +코로나 -스포츠,LG생활건강·대한항공... &#39;위드 코로나 시대&#39;... 시장이 주목하는 업종은?_경제판 돋보기 (20210826),이데일리TV,https://www.youtube.com/watch?v=-vY3-CFy2FE,2021-08-26
2905,34,0,18,항공 +코로나 -스포츠,KLM항공 &quot;인종차별 아닌 실수&quot;…나흘 만에 &#39;이상한 사과&#39; / JTBC 뉴스룸,JTBC News,https://www.youtube.com/watch?v=Z4CfEmHKb-E,2020-02-14
8593,337,0,19,항공 +코로나 -스포츠,[CES 2022] 코로나19에도 북적이는 라스베이거스...항공ㆍ여행주 사야하나,한경 글로벌마켓,https://www.youtube.com/watch?v=5-HQ2qAENMk,2022-01-02
33929,211,0,15,항공 +코로나 -스포츠,알아두면 언젠가는 써먹는 비즈니스석 꿀팁 최초 공개(With 대한항공),캠핑맨campingMAN,https://www.youtube.com/watch?v=tAJw-BGx5Yc,2022-04-15
1139,16,0,4,항공 +코로나 -스포츠,항공업계 구조조정 칼바람...이스타항공 300여 명 감원 / YTN, YTN,https://www.youtube.com/watch?v=sWXpf9ctzTg,2020-04-06
590,15,0,4,항공 +코로나 -스포츠,코로나 이후 첫 비행 대한항공 KE081 뉴욕 JFK 착륙 ASMR,Future Ready Lab,https://www.youtube.com/watch?v=Y1qkurOYucw,2020-12-30
236,0,0,0,항공 +코로나 -스포츠,신종코로나에 한-중 항공노선 55% 중단 / 연합뉴스TV (YonhapnewsTV),연합뉴스TV,https://www.youtube.com/watch?v=yea1QON4JUM,2020-02-04
6237,61,0,1,항공 +코로나 -스포츠,거래 재개된 아시아나항공… 주가는?_기업IN이슈 (20210716),이데일리TV,https://www.youtube.com/watch?v=3H4sr1YIllY,2021-07-16
4964,25,0,9,항공 +코로나 -스포츠,호주 2위 항공사 회생절차 돌입...항공업계 직격탄 상징적 조치 / YTN, YTN,https://www.youtube.com/watch?v=jjLjuIGpCKs,2020-04-21
36031,239,0,65,항공 +코로나 -스포츠,타이항공 파산 신청...&quot;남의 일 아냐&quot; 떨고 있는 LCC / 머니투데이방송 (뉴스),MTN 머니투데이방송,https://www.youtube.com/watch?v=PwzD_IUr0xY,2020-05-19
355,5,0,3,항공 +코로나 -스포츠,1년 넘게 막힌 국제선…‘생존 투쟁’ 길어지는 항공업계_산업뉴스[산업방송 채널i],산업방송 채널i,https://www.youtube.com/watch?v=Ezn1qi_8DSM,2021-08-27
476,2,0,0,항공 +코로나 -스포츠,대한항공 확진 승무원 동선 늑장공개 논란…불안감 키워[MBN 종합뉴스],MBN News,https://www.youtube.com/watch?v=3Dv2I6H39-k,2020-02-26
4351,34,0,5,항공 +코로나 -스포츠,코로나19 이후 대한항공 프레스티지 라운지 2022 모습,10시10분_thtm,https://www.youtube.com/watch?v=zHsSHG4r3wo,2022-02-02
3956,47,0,1,항공 +코로나 -스포츠,"[갈 테마 가라] &#39;위드 코로나&#39;에 설레는 여행· 항공 관련주 대장은 대한항공! / 머니투데이방송 (증시, 증권)",MTN 머니투데이방송,https://www.youtube.com/watch?v=rCVjLzxmeww,2021-09-14
5563,8,0,0,항공 +코로나 -스포츠,나흘째 1만 명대 확진…항공방역 다음달부터 완화 / 연합뉴스TV (YonhapnewsTV),연합뉴스TV,https://www.youtube.com/watch?v=yLLaNdINxg4,2022-05-29
1299,18,0,0,항공 +코로나 -스포츠,"해외 여행, 위드 코로나 기대해도 좋아 #아시아나항공",토마토증권통 TomatoTV,https://www.youtube.com/watch?v=_KZChHEjFYU,2021-10-26
720,12,0,0,항공 +코로나 -스포츠,아시아나항공(020560)... 리오프닝 관련주_시초가에 이 종목 (20220214),이데일리TV,https://www.youtube.com/watch?v=BJU-kdsfSQk,2022-02-14
