Date,viewCount,likeCount,favoriteCount,commentCount,key,title,channel
2020-06-10,3946.0,30.0,0.0,1.0,항공 +코로나 -스포츠,[VLOG] 중원대학교 항공서비스학과ㅣ비대면 강의ㅣ코로나 극복ㅣZOOM 강의,중원대학교 항공서비스학과
2020-11-03,133.0,7.0,0.0,0.0,항공 +코로나 -스포츠,코로나 속 기업들은????(대한항공 편),김혜진
2021-03-15,45.0,8.0,0.0,0.0,항공 +코로나 -스포츠,코로나 시대 항공사가 살아남는 방법 - 베트남 항공 MB와 종합 협력 협약 체결로 숨통을 틔우다. MB측 &#39;21년 가장 편리한 은행&#39; 되겠다. 윈윈 협약 희망!,가자! 베트남
2022-07-28,4440.0,91.0,0.0,27.0,항공 +코로나 -스포츠,"[풀버전] 김정은의 선전포고/ 항공쇼/음악공연/로병들 앞에서 예의차린다고 90도 인사하고는 담배 피우는 김정은?/ 정홍란,김류경은 누구?/눈물흘리는 리설주/코로나는 어디로?",통생통사 강동완TV
2020-03-19,48605.0,1183.0,0.0,,항공 +코로나 -스포츠,베트남 코로나 확진자 85명 이제는 걷잡을수 없나?베트남 항공은 왜 환불 안해줘?(꽁튜브 미스터조)CONGTUBE2020,CONG TUBE 2020
2021-03-16,1423.0,46.0,0.0,4.0,항공 +코로나 -스포츠,"버진항공, 버진갈락틱이 2027년 2억5천만원에 우주여행 우주호텔 투숙 티켓을 판매한다. 이제는 코로나 피해 우주여행길 떠난다",박영숙미래TV YoungsookPark
2021-06-25,965.0,17.0,0.0,0.0,항공 +코로나 -스포츠,FLY DUBAI FLIGHT OVER DUBAI CITY..❤️,Travel vlogs Punjabi
2022-04-17,5793.0,138.0,0.0,27.0,항공 +코로나 -스포츠,[태국팻차분]동남아가정집 명절에 초대받아,쏨튜브SSomtube
2022-12-23,51.0,3.0,0.0,0.0,항공 +코로나 -스포츠,[한국우주항공] [긴급속보] 폭등 임박! 주주분들 필수시청! #한국우주항공주식전망,황금바닥주식TV
2021-12-06,9003.0,76.0,0.0,22.0,항공 +코로나 -스포츠,[vlog]동거인이랑 출근하면 공항으로 출근을 해요 | 스케줄근무 그게 뭔데 | 인천공항 브이로그 | 지상직브이로그• 자취생 나참 ~,뚭
2022-11-13,2285.0,51.0,0.0,0.0,항공 +코로나 -스포츠,Manuar of C17 globemaster. Flying beast #c17 #c17globemaster #flyingbeast #iaf #usairforce,Indian soul
2021-10-31,24384.0,189.0,0.0,0.0,항공 +코로나 -스포츠,[vlog] 지옥의 스케줄 근무 | 출근 브이로그 |휴직그리고복직| 공항에서의 3일,뚭
2022-12-31,367.0,9.0,0.0,3.0,항공 +코로나 -스포츠,"VLOG 비행시간13시간.. 스위스 취리히,루체른 둘러보기, 빵 지옥에서 벗어나게 해줘.. 빵 멈춰!",찬쿠나희타타 ChancunaHeetata
2022-05-08,125.0,1.0,0.0,0.0,항공 +코로나 -스포츠,[대한항공] 이날급등나와요,주식투데이
2022-04-23,29.0,0.0,0.0,0.0,항공 +코로나 -스포츠,[대한항공] 이때 파세요,황금종목 주식 tv - 급등종목 관심종목
2022-08-31,21.0,0.0,0.0,0.0,항공 +코로나 -스포츠,[대한항공] 큰일났다! 당장 확인하세요!,주식투데이
2022-04-09,80.0,2.0,0.0,0.0,항공 +코로나 -스포츠,part 1. Ktx 타고 대전 → 서울 → 인천공항 #korea 코로나로 멈췄던 해외여행 다시 시작하는 시점 프리다이빙,Soon's story and music tv
2022-08-31,9.0,0.0,0.0,0.0,항공 +코로나 -스포츠,[아시아나항공] 큰일났다! 당장 확인하세요!,주식투데이
2022-04-20,4184.0,117.0,0.0,25.0,항공 +코로나 -스포츠,[태국우돈타니]태국에서 당근하기,쏨튜브SSomtube
2022-05-09,42.0,1.0,0.0,0.0,항공 +코로나 -스포츠,[대한항공] 큰일났습니다!,황금종목 주식 tv - 급등종목 관심종목
2022-03-19,39.0,6.0,0.0,0.0,항공 +코로나 -스포츠,[홍준석 국어] 앉은 자리에서 바로 끝내는 고전시가 / 청산별곡(작자 미상),준석쌤hyeyumtool_official
2022-07-17,1632.0,111.0,0.0,0.0,항공 +코로나 -스포츠,[ENG-PT-KR] [국제커플] Viajando para Coreia do Sul l Visto K-eta l LDR  - #vlog #southkorear,BANGTANTV - BTS
2022-12-20,33.0,,0.0,0.0,항공 +코로나 -스포츠,[무료 급등주 주식 종목 추천] 12월 21일 무료추천주 내일 시초가 부터 10배 무조건 터지는 딱 1종목! 50배 전초전 한국항공우주,차트마법사 - 주식영웅
2022-10-08,338.0,8.0,0.0,0.0,항공 +코로나 -스포츠,[진원생명과학] 충격속보! 주주분들 필수시청!,황금바닥주식TV
2021-04-30,9.0,5.0,0.0,0.0,항공 +코로나 -스포츠,Shifa A rahi hai Muhammad ke sahr se | Har dard ki dawa hai Muhammad ke sahar me | M....,☪︎ Ansari Agency
2022-12-20,99.0,,0.0,0.0,항공 +코로나 -스포츠,[무료주 급등주 무료추천주] 12월 21일 급등예고 [한국항공우주] 여기서 상승 나와요!,MTNGOLD - 급등주 주포따라잡기
2022-05-12,27.0,0.0,0.0,0.0,항공 +코로나 -스포츠,[휴마시스] 하락장의 끝을? 공개합니다! 13일] 이렇게하셔야합니다,황금종목 주식 tv - 급등종목 관심종목
2022-07-14,5.0,0.0,0.0,0.0,항공 +코로나 -스포츠,-속보- [미코바이오메드] -07/14- &#39;이렇게만 하면 수익&#39; #미코바이오메드전망 #미코바이오메드 #한국비엔씨,황금종목 주식 tv - 급등종목 관심종목
2022-07-22,233.0,6.0,0.0,0.0,항공 +코로나 -스포츠,-충격속보- [카나리아바이오] [카나리아바이오 주가전망] 22일 이 가격까지 상승해요! #현대사료 #현대사료주가 #현대사료주가전망,황금종목 주식 tv - 급등종목 관심종목
2021-01-20,516.0,10.0,0.0,0.0,항공 +코로나 -스포츠,행복한세은이네 서울키자니아 Seoul Kidzania,백정란TV
2022-12-27,67.0,1.0,0.0,1.0,항공 +코로나 -스포츠,황금바닥TV [퍼스텍] 12월 27일 화요일 북한 무인기 전쟁&amp;드론 #퍼스텍 #드론 #전쟁,황금바닥주식TV
2022-12-20,40.0,,0.0,0.0,항공 +코로나 -스포츠,[무료 급등주 주식 종목 추천] 12월 21일 무료추천주 내일 시초가 부터 무조건 터지는 단타종목 딱 1종목! 푸른저축은행,차트마법사 - 주식영웅
2022-10-10,275.0,6.0,0.0,0.0,항공 +코로나 -스포츠,"주말잭팍 시간외속보 난리났다 [현대바이오] #현대바이오주식전망 모두가 놀랐다, 1분주식",황금바닥주식TV
2022-04-18,2528.0,25.0,0.0,0.0,항공 +코로나 -스포츠,[ 남편 Vlog😎] 몰디브 신혼여행 #3 l 몰디브갈때 드론이 꼭 필요한 이유! 안 가져가면 손해!,남편최우진
2022-12-19,49.0,5.0,0.0,0.0,항공 +코로나 -스포츠,[제주은행] [긴급속보] 폭등 임박! 주주분들 필수시청! #제주은행주식전망,황금바닥주식TV
2021-10-06,110.0,3.0,0.0,0.0,항공 +코로나 -스포츠,[A.Vlog#04] 싱가폴맛집/싱가폴이자카야/싱가포르브이로그/싱가폴일상/함께먹어요/the public izakaya,하니사니 HaniSani
2022-10-14,313.0,5.0,0.0,0.0,항공 +코로나 -스포츠,[한국비엔씨] -시간외속보- 17일 급등예고! 보시면 수익이 납니다,황금바닥주식TV
2022-10-10,152.0,6.0,0.0,0.0,항공 +코로나 -스포츠,[현대바이오] 주주분들의 마음을 사로잡는 매매시나리오 공개! #현대바이오 #현대바이오분석,황금바닥주식TV
2022-10-15,256.0,7.0,0.0,0.0,항공 +코로나 -스포츠,[한국비엔씨] -주말긴급속보- 100%충전완료! 이날 급등 나온다!,황금바닥주식TV
2022-10-17,181.0,9.0,0.0,0.0,항공 +코로나 -스포츠,&#39;시간외속보&#39; [남선알미늄] 주가전망 -10/17- 미리 보셔야 합니다!,차트마법사 - 주식영웅
2022-05-26,58.0,1.0,0.0,0.0,항공 +코로나 -스포츠,[신풍제약] 충격속보,황금종목 주식 tv - 급등종목 관심종목
2022-11-27,252.0,5.0,0.0,3.0,항공 +코로나 -스포츠,"[vlog]내가 전공과다른 일을 하는 이유/외국계 회계 직장인 브이로그/면접꿀팁/직장인 퇴사(D-343)브이로그/회계,경리 계약직  브이로그/외국계회사",면스데이 Noodle's day
2022-10-10,261.0,16.0,0.0,0.0,항공 +코로나 -스포츠,"주말잭팍 시간외속보 난리났다 [가온칩스] #가온칩스주식전망 모두가 놀랐다, 1분주식",황금바닥주식TV
2022-10-12,163.0,2.0,0.0,0.0,항공 +코로나 -스포츠,[대성홀딩스][10/12]■솔직하게 말씀드립니다■◁지금! 확인하셔야 됩니다! ★대응자리★#대성홀딩스 #대성홀딩스주가 #대성홀딩스주가전망 #대성홀딩스주식 #대성홀딩스주식전망,황금바닥주식TV
2022-12-20,278.0,11.0,0.0,0.0,항공 +코로나 -스포츠,황금바닥TV [미래나노텍] 12월 20일 화요일 #미래나노텍 #미래나노텍주가 #미래나노텍주가전망,황금바닥주식TV
2022-10-13,171.0,5.0,0.0,0.0,항공 +코로나 -스포츠,황금빛주식 [현대로템] 10/13 -시간외속보- 대박 여기까지 상승한다 #현대로템주가전망,황금바닥주식TV
2022-12-23,42.0,,0.0,0.0,항공 +코로나 -스포츠,[무료주 급등주 무료추천주] 12월 23일 마감속보 급등예고 [샤페론] 위험합니다,MTNGOLD - 급등주 주포따라잡기
2022-08-17,48.0,3.0,0.0,0.0,항공 +코로나 -스포츠,[한국비엔씨] 오후 속보 보세요! #한국비엔씨 #한국비엔씨주가 #한국비엔씨주가전망,주식메이트
2022-12-12,363.0,8.0,0.0,0.0,항공 +코로나 -스포츠,[미래나노텍] 오후 대박 속보! 큰일났습니다! #미래나노텍주가전망,황금바닥주식TV
2022-04-08,42.0,0.0,0.0,1.0,항공 +코로나 -스포츠,SK바이오사이언스 이때 파세요,황금종목 주식 tv - 급등종목 관심종목
2022-08-17,31.0,1.0,0.0,0.0,항공 +코로나 -스포츠,[한국비엔씨] 이 가격까지는 무조건 온다!,주식메이트
2022-08-18,36.0,0.0,0.0,0.0,항공 +코로나 -스포츠,[한국비엔씨] 이 가격 지키면 이날 급등나옵니다! #한국비엔씨 #한국비엔씨주가 #한국비엔씨주가전망,주식메이트
2022-08-11,22.0,0.0,0.0,0.0,항공 +코로나 -스포츠,[SK바이오사이언스] 이 가격까지는 무조건 온다!,주식메이트
2022-06-05,29.0,0.0,0.0,0.0,항공 +코로나 -스포츠,[동진쎄미켐] 이럴줄 알았다,황금종목 주식 tv - 급등종목 관심종목
2022-08-19,12.0,0.0,0.0,0.0,항공 +코로나 -스포츠,[한국비엔씨] 매수타이밍! 이날 사면 대박 #한국비엔씨 #한국비엔씨주가 #한국비엔씨주가전망,주식투데이
2022-07-29,9.0,0.0,0.0,0.0,항공 +코로나 -스포츠,[네오이뮨텍] 주주분들 필수시청 #네오이뮨텍 #네오이뮨텍주가 #네오이뮨텍전망,주식메이트
2022-07-03,32.0,0.0,0.0,0.0,항공 +코로나 -스포츠,[미코바이오메드] &quot;위험해요!!&quot;,황금종목 주식 tv - 급등종목 관심종목
2022-07-04,206.0,7.0,0.0,0.0,항공 +코로나 -스포츠,[기산텔레콤] &quot;시간외속보&quot; 대박!,황금종목 주식 tv - 급등종목 관심종목
2022-04-29,16.0,1.0,0.0,0.0,항공 +코로나 -스포츠,[카카오] [네이버] [NAVER] 오늘의 주식,주식투데이
2022-08-05,148.0,2.0,0.0,0.0,항공 +코로나 -스포츠,[노터스] 이럴줄 알았다!,주식메이트
2022-08-27,75.0,1.0,0.0,0.0,항공 +코로나 -스포츠,[노터스] 축배를 들어라! 이날 급등나온다,주식투데이
2022-04-11,4280.0,35.0,0.0,0.0,항공 +코로나 -스포츠,[남편시점 Vlog😁] 몰디브 신혼여행 #2 l 자기는 이쁜 사진 안찍어??,남편최우진
2022-06-25,59.0,1.0,0.0,0.0,항공 +코로나 -스포츠,[SK바이오사이언스] 이제 시작합니다!,황금종목 주식 tv - 급등종목 관심종목
2022-12-19,123.0,,0.0,0.0,항공 +코로나 -스포츠,[무료주 급등주 무료추천주] 12월 19일 마감속보 급등예고 [네오이뮨텍] 위험합니다,MTNGOLD - 급등주 주포따라잡기
2022-07-05,21.0,0.0,0.0,0.0,항공 +코로나 -스포츠,-충격속보- [SK바이오사이언스] &quot;한번 더 크게 갑니다!&quot;,황금종목 주식 tv - 급등종목 관심종목
2022-05-06,13.0,1.0,0.0,0.0,항공 +코로나 -스포츠,[GS글로벌] [케이피에프] 오늘의 주식,주식투데이
2022-07-12,50.0,0.0,0.0,0.0,항공 +코로나 -스포츠,-속보- [엑세스바이오] -0712- 급등예고 7월 여기까지 상승,황금종목 주식 tv - 급등종목 관심종목
2022-06-07,512.0,6.0,0.0,0.0,항공 +코로나 -스포츠,"[일동제약, 일동홀딩스] 시간외속보라니!!",황금종목 주식 tv - 급등종목 관심종목
2022-12-20,110.0,,0.0,0.0,항공 +코로나 -스포츠,[무료주 급등주 무료추천주] 12월 21일 급등예고 [케이카] 여기서 상승 나와요!,MTNGOLD - 급등주 주포따라잡기
2022-08-09,213.0,9.0,0.0,0.0,항공 +코로나 -스포츠,[두산중공업] [두산에너빌리티] 터질게 터졌다!,주식메이트
2022-07-04,406.0,10.0,0.0,0.0,항공 +코로나 -스포츠,[SK바이오사이언스] &quot;시간외속보&quot; 대박!,황금종목 주식 tv - 급등종목 관심종목
2022-04-05,259.0,5.0,0.0,0.0,항공 +코로나 -스포츠,SK바이오사이언스 믿었는데..,황금종목 주식 tv - 급등종목 관심종목
2022-07-24,81.0,4.0,0.0,0.0,항공 +코로나 -스포츠,[SK바이오사이언스][SK바이오사이언스 주가전망] 이렇게만 하면 수익 #SK바사 #SK바사전망 #진원생명과학,황금종목 주식 tv - 급등종목 관심종목
2022-05-14,182.0,7.0,0.0,0.0,항공 +코로나 -스포츠,[⁠HMM] [팬오션] 이때 파세요,황금종목 주식 tv - 급등종목 관심종목
2022-04-04,171.0,3.0,0.0,0.0,항공 +코로나 -스포츠,휴마시스 이럴수가..,황금종목 주식 tv - 급등종목 관심종목
2022-08-18,49.0,2.0,0.0,0.0,항공 +코로나 -스포츠,[한국비엔씨] 매수 타이밍! 이날 사면 대박 #한국비엔씨 #한국비엔씨주가 #한국비엔씨주가전망,주식메이트
2022-09-13,4.0,0.0,0.0,0.0,항공 +코로나 -스포츠,[한국비엔씨] 불안해 하지 마세요!,주식투데이
2022-05-12,122.0,3.0,0.0,0.0,항공 +코로나 -스포츠,"[범양건영, 일성건설] 긴급] 대박",황금종목 주식 tv - 급등종목 관심종목
2022-05-12,67.0,0.0,0.0,0.0,항공 +코로나 -스포츠,[DB하이텍] 긴급] 대박,황금종목 주식 tv - 급등종목 관심종목
2022-08-29,10.0,0.0,0.0,0.0,항공 +코로나 -스포츠,[지니뮤직] 지금이 매수 타이밍!,주식투데이
2022-05-20,90.0,6.0,0.0,0.0,항공 +코로나 -스포츠,"[휴마시스,엑세스바이오] 오를수밖에없는이유",황금종목 주식 tv - 급등종목 관심종목
2022-05-25,265.0,2.0,0.0,0.0,항공 +코로나 -스포츠,"[SM C&amp;C, SM LIFE DISIGN] 흔들기 주의!! 여기까지 상승한다!",황금종목 주식 tv - 급등종목 관심종목
2022-06-01,56.0,3.0,0.0,0.0,항공 +코로나 -스포츠,주도주 유니슨 폭등의 시작,황금종목 주식 tv - 급등종목 관심종목
2022-04-13,73.0,3.0,0.0,0.0,항공 +코로나 -스포츠,목표가 공개 SK바이오사이언스,황금종목 주식 tv - 급등종목 관심종목
2022-05-10,58.0,4.0,0.0,0.0,항공 +코로나 -스포츠,[HLB] [HLB글로벌] [에이치엘비] 5월 급등한다,황금종목 주식 tv - 급등종목 관심종목
2022-06-08,77.0,2.0,0.0,0.0,항공 +코로나 -스포츠,[지에스이] [대성에너지] 속보]터졌다,황금종목 주식 tv - 급등종목 관심종목
2022-07-26,75.0,4.0,0.0,0.0,항공 +코로나 -스포츠,ㅡ시간외속보ㅡ 필수시청하세요. [카나리아바이오][카나리아바이오 주가전망][카나리아바이오 주가][카나리아바이오 전망][카나리아바이오 종목분석][카나리아바이오 분석],황금종목 주식 tv - 급등종목 관심종목
2022-07-01,37.0,0.0,0.0,0.0,항공 +코로나 -스포츠,급등주 [일동제약] -07/01- 반드시 급등! #일동제약 #일동제약주가전망 #일동제약주가,황금종목 주식 tv - 급등종목 관심종목
2022-07-15,91.0,2.0,0.0,0.0,항공 +코로나 -스포츠,-속보- [두산에너빌리티][두산중공업] -0715- &#39;정말중요합니다!&#39;,황금종목 주식 tv - 급등종목 관심종목
2022-04-26,61.0,0.0,0.0,0.0,항공 +코로나 -스포츠,[로스웰] [윙입푸드] 목표가 공개,황금종목 주식 tv - 급등종목 관심종목
2022-09-12,17.0,0.0,0.0,0.0,항공 +코로나 -스포츠,[한국비엔씨] -대박속보- 9/13 시나리오 공개,주식투데이
2022-07-03,23.0,0.0,0.0,0.0,항공 +코로나 -스포츠,급등주 [일동제약] -07/01- 반드시 급등! #일동제약 #일동제약주가전망 #일동제약주가,황금종목 주식 tv - 급등종목 관심종목
2022-12-28,30.0,,0.0,0.0,항공 +코로나 -스포츠,[무료주 급등주 무료추천주] 12월 29일 급등예고 [제주은행] 여기서 상승 나와요!,MTNGOLD - 급등주 주포따라잡기
2022-12-29,33710.0,2301.0,0.0,0.0,항공 +코로나 -스포츠,안녕하세요! 12월 29일 13:00,igneyle kuyu kazıyorum
2022-11-16,17059.0,403.0,0.0,79.0,항공 +코로나 -스포츠,심각하게 난리난 육군 상황   1부,군복무위원장
2022-12-05,3742.0,279.0,0.0,0.0,항공 +코로나 -스포츠,"대한민국은 전 세계를 공포에 떨게 합니다.“한국의 역량은 대단하다”.신기술은 핵연료를 넘어.미국은 잊어버려, 이것이 미래의 트렌드",RADYANT
